id,predictions
3078220,246.27112
3078221,236.50104
3078222,300.84433
3078223,257.9807
3078224,285.9417
3078225,281.36768
3078226,575.47906
3078227,1305.4735
3078228,236.29523
3078229,2270.5986
3078230,844.60724
3078231,238.01306
3078232,206.44827
3078233,234.6961
3078234,296.71167
3078235,419.02188
3078236,311.40045
3078237,236.86111
3078238,298.68085
3078239,386.62216
3078240,1141.965
3078241,400.46915
3078242,21.094755
3078243,65.165436
3078244,206.21893
3078245,189.14493
3078246,237.0719
3078247,371.41656
3078248,239.4512
3078249,1769.371
3078250,584.3278
3078251,289.5911
3078252,2424.6064
3078253,643.85803
3078254,234.82117
3078255,2611.8528
3078256,583.83234
3078257,124.07767
3078258,113.131744
3078259,510.4144
3078260,213.4805
3078261,789.36816
3078262,415.73196
3078263,2019.6963
3078264,249.74792
3078265,1329.6632
3078266,1511.5933
3078267,239.28162
3078268,247.66034
3078269,500.3746
3078270,1633.369
3078271,455.35153
3078272,295.63446
3078273,2702.633
3078274,235.54828
3078275,543.6668
3078276,241.24286
3078277,2586.7898
3078278,994.16833
3078279,406.0876
3078280,764.98535
3078281,2136.4736
3078282,224.22446
3078283,390.08096
3078284,203.26935
3078285,377.2111
3078286,582.0206
3078287,224.7399
3078288,230.61328
3078289,2598.6372
3078290,314.99167
3078291,231.76257
3078292,361.47394
3078293,1820.5358
3078294,811.431
3078295,472.2291
3078296,239.09497
3078297,2469.76
3078298,299.7609
3078299,224.70175
3078300,1926.4323
3078301,284.043
3078302,296.43848
3078303,264.6299
3078304,341.74542
3078305,1050.7819
3078306,218.79053
3078307,208.3515
3078308,302.5432
3078309,236.77829
3078310,95.02695
3078311,1709.0297
3078312,262.78586
3078313,859.40247
3078314,314.85477
3078315,382.58774
3078316,337.9438
3078317,578.3107
3078318,254.09995
3078319,249.43607
3078320,513.156
3078321,479.12393
3078322,86.70755
3078323,581.729
3078324,2318.406
3078325,1610.2651
3078326,1318.0891
3078327,139.59247
3078328,1808.8752
3078329,2223.5103
3078330,510.01785
3078331,454.16608
3078332,1473.6521
3078333,234.22513
3078334,16.567228
3078335,463.1145
3078336,298.06097
3078337,584.75555
3078338,2118.275
3078339,205.40253
3078340,21.64694
3078341,485.46555
3078342,229.78918
3078343,1324.2527
3078344,508.91302
3078345,232.72629
3078346,170.07928
3078347,260.18234
3078348,730.92236
3078349,1816.9307
3078350,242.96863
3078351,225.11508
3078352,216.02478
3078353,200.56729
3078354,259.07022
3078355,238.65256
3078356,192.9289
3078357,328.07855
3078358,327.0374
3078359,2353.0596
3078360,240.73495
3078361,238.49997
3078362,2356.97
3078363,350.8952
3078364,355.4197
3078365,1933.1063
3078366,269.93713
3078367,250.02173
3078368,1338.3918
3078369,2654.6096
3078370,227.00061
3078371,686.4979
3078372,240.27979
3078373,275.9362
3078374,225.85272
3078375,253.31564
3078376,242.80368
3078377,415.06287
3078378,576.4238
3078379,55.616787
3078380,220.3021
3078381,254.24026
3078382,575.685
3078383,508.9055
3078384,214.73392
3078385,2064.702
3078386,2106.6758
3078387,852.4258
3078388,27.157866
3078389,2086.1372
3078390,356.49915
3078391,1365.371
3078392,2292.0645
3078393,253.17853
3078394,257.7345
3078395,437.9659
3078396,236.41821
3078397,243.26953
3078398,56.35214
3078399,301.57047
3078400,209.95612
3078401,375.11136
3078402,502.424
3078403,335.25397
3078404,505.77277
3078405,237.14957
3078406,268.3687
3078407,391.55484
3078408,1291.0364
3078409,2249.023
3078410,608.94025
3078411,232.94061
3078412,695.4338
3078413,575.38666
3078414,612.7867
3078415,298.30133
3078416,105.02219
3078417,63.62936
3078418,653.66534
3078419,512.44696
3078420,456.44467
3078421,224.57571
3078422,2256.7878
3078423,212.12863
3078424,293.41174
3078425,202.12225
3078426,385.1505
3078427,1626.3961
3078428,570.6662
3078429,182.11594
3078430,240.97363
3078431,478.69614
3078432,356.5211
3078433,424.935
3078434,2604.058
3078435,685.7445
3078436,579.5836
3078437,245.26111
3078438,242.20898
3078439,244.17682
3078440,117.974945
3078441,166.715
3078442,2094.8599
3078443,1898.5403
3078444,333.391
3078445,271.4317
3078446,2574.5469
3078447,381.67554
3078448,575.0448
3078449,1834.8044
3078450,269.93027
3078451,374.66684
3078452,125.886505
3078453,2099.9648
3078454,234.03995
3078455,362.67444
3078456,234.1474
3078457,242.88724
3078458,1189.8159
3078459,315.22467
3078460,1306.269
3078461,2112.9612
3078462,231.15686
3078463,400.0823
3078464,349.4669
3078465,232.66138
3078466,2220.6719
3078467,1773.3456
3078468,1527.2996
3078469,576.05194
3078470,277.93243
3078471,349.2414
3078472,239.07571
3078473,612.08215
3078474,2372.6199
3078475,230.81671
3078476,215.61896
3078477,220.45978
3078478,1594.1486
3078479,271.80228
3078480,2369.127
3078481,1140.3969
3078482,204.28192
3078483,335.46786
3078484,2099.736
3078485,234.59424
3078486,82.5925
3078487,1035.8486
3078488,75.657074
3078489,195.24655
3078490,468.72516
3078491,250.12119
3078492,218.90704
3078493,342.53384
3078494,255.05527
3078495,1886.2625
3078496,1603.2013
3078497,832.2258
3078498,239.16544
3078499,384.98807
3078500,268.2488
3078501,214.30539
3078502,196.22379
3078503,241.03778
3078504,1300.6858
3078505,578.4564
3078506,2174.037
3078507,156.10434
3078508,41.125637
3078509,1479.6489
3078510,388.0525
3078511,349.9317
3078512,732.74786
3078513,155.80359
3078514,526.469
3078515,324.90213
3078516,237.83514
3078517,235.29697
3078518,282.92038
3078519,191.92902
3078520,209.26068
3078521,333.53525
3078522,274.39294
3078523,1647.6653
3078524,286.0466
3078525,464.56467
3078526,483.14694
3078527,378.5891
3078528,1335.8588
3078529,328.4711
3078530,222.62598
3078531,688.3584
3078532,894.8201
3078533,238.78058
3078534,565.8177
3078535,731.59045
3078536,331.8854
3078537,2328.4001
3078538,333.5003
3078539,583.275
3078540,557.5133
3078541,579.3884
3078542,403.9191
3078543,1208.8336
3078544,301.2778
3078545,308.72006
3078546,387.5506
3078547,310.78574
3078548,1848.9872
3078549,507.07257
3078550,297.85986
3078551,516.22314
3078552,1825.9265
3078553,255.43451
3078554,2605.5806
3078555,268.67325
3078556,241.55994
3078557,353.59216
3078558,230.80255
3078559,286.29428
3078560,221.54846
3078561,249.33084
3078562,340.56378
3078563,214.09222
3078564,1052.6417
3078565,281.4703
3078566,2320.38
3078567,209.66537
3078568,237.82349
3078569,732.72485
3078570,215.67044
3078571,266.94885
3078572,364.66223
3078573,272.4404
3078574,1964.7621
3078575,1594.2285
3078576,595.0119
3078577,488.50436
3078578,1325.264
3078579,389.32523
3078580,355.37723
3078581,244.2136
3078582,1277.6249
3078583,225.71408
3078584,366.71683
3078585,541.3187
3078586,1045.6946
3078587,345.97018
3078588,100.20511
3078589,416.8004
3078590,2882.7776
3078591,410.01303
3078592,219.14917
3078593,235.95297
3078594,235.51022
3078595,1392.1307
3078596,306.40924
3078597,572.916
3078598,2605.205
3078599,2466.3193
3078600,142.13141
3078601,68.5773
3078602,243.401
3078603,435.04288
3078604,200.26599
3078605,501.47888
3078606,412.19446
3078607,581.507
3078608,223.56363
3078609,334.29498
3078610,838.4414
3078611,260.2731
3078612,360.0928
3078613,2561.4534
3078614,250.19595
3078615,242.62457
3078616,409.757
3078617,304.81277
3078618,257.86636
3078619,429.05905
3078620,234.66031
3078621,1112.7982
3078622,761.56647
3078623,401.93304
3078624,790.1795
3078625,78.95401
3078626,351.12204
3078627,231.86295
3078628,230.92258
3078629,371.3156
3078630,296.5762
3078631,208.45905
3078632,600.80853
3078633,2033.0671
3078634,2375.6726
3078635,1582.636
3078636,1373.0305
3078637,333.2783
3078638,92.82492
3078639,2404.0876
3078640,2375.4219
3078641,485.67352
3078642,274.10068
3078643,76.658295
3078644,75.29996
3078645,298.655
3078646,239.49536
3078647,299.06287
3078648,282.49658
3078649,403.02826
3078650,1888.9607
3078651,487.8248
3078652,220.1724
3078653,1746.627
3078654,323.59122
3078655,574.22266
3078656,571.8131
3078657,205.36398
3078658,583.3617
3078659,396.92084
3078660,246.59769
3078661,214.5173
3078662,572.8729
3078663,419.07886
3078664,2585.1936
3078665,395.74316
3078666,387.20895
3078667,299.5173
3078668,1232.2694
3078669,590.1749
3078670,578.58606
3078671,216.01086
3078672,180.86978
3078673,1834.2532
3078674,238.33148
3078675,591.4259
3078676,269.83368
3078677,286.34375
3078678,556.32635
3078679,2203.4058
3078680,279.82748
3078681,419.1465
3078682,1809.6173
3078683,134.50201
3078684,118.484344
3078685,236.17184
3078686,145.85681
3078687,224.91452
3078688,582.6111
3078689,353.584
3078690,241.18915
3078691,1109.5469
3078692,241.13373
3078693,1974.4921
3078694,272.73242
3078695,462.1537
3078696,236.49762
3078697,200.7721
3078698,1633.151
3078699,366.35153
3078700,234.87653
3078701,220.91699
3078702,193.83719
3078703,296.3505
3078704,299.2955
3078705,1247.2003
3078706,539.34125
3078707,785.86206
3078708,254.25867
3078709,297.83994
3078710,715.72723
3078711,370.6871
3078712,408.93655
3078713,576.4884
3078714,1020.8149
3078715,204.84415
3078716,91.02939
3078717,694.29425
3078718,150.20584
3078719,253.30038
3078720,2145.248
3078721,2199.7832
3078722,739.64874
3078723,380.39615
3078724,214.30771
3078725,252.42822
3078726,199.09622
3078727,239.53653
3078728,225.89255
3078729,1904.9182
3078730,349.78348
3078731,1702.5399
3078732,273.2657
3078733,364.39044
3078734,222.19705
3078735,577.1273
3078736,198.9761
3078737,253.74841
3078738,264.341
3078739,221.34705
3078740,2002.2432
3078741,236.30371
3078742,366.89307
3078743,2071.8757
3078744,174.73557
3078745,229.91583
3078746,237.78271
3078747,578.6059
3078748,264.3609
3078749,478.44446
3078750,340.1705
3078751,346.61288
3078752,574.5128
3078753,330.2212
3078754,212.78394
3078755,1045.1001
3078756,224.53174
3078757,246.53595
3078758,344.25168
3078759,273.21976
3078760,258.74493
3078761,2163.3318
3078762,313.87674
3078763,1693.1962
3078764,472.8114
3078765,183.40494
3078766,2594.6748
3078767,2617.8594
3078768,270.68304
3078769,239.0622
3078770,1622.9202
3078771,572.715
3078772,278.89304
3078773,606.7709
3078774,239.12576
3078775,510.24747
3078776,233.33698
3078777,240.21533
3078778,2110.241
3078779,1211.5741
3078780,574.2353
3078781,204.11047
3078782,300.62018
3078783,2593.1218
3078784,212.10825
3078785,1843.8088
3078786,234.06152
3078787,2414.297
3078788,237.04297
3078789,202.71518
3078790,160.71136
3078791,522.2649
3078792,2254.917
3078793,73.554535
3078794,273.13568
3078795,1629.3562
3078796,290.3857
3078797,274.4925
3078798,172.79541
3078799,1468.2025
3078800,882.27246
3078801,251.969
3078802,379.0757
3078803,2454.2656
3078804,291.8411
3078805,206.12723
3078806,341.37885
3078807,223.24753
3078808,505.91733
3078809,1321.5591
3078810,496.4767
3078811,20.82028
3078812,219.53348
3078813,217.55566
3078814,234.69339
3078815,445.4814
3078816,471.17502
3078817,308.00345
3078818,1582.7596
3078819,58.09866
3078820,276.01547
3078821,537.12396
3078822,353.2828
3078823,78.425995
3078824,169.69241
3078825,430.16937
3078826,271.14615
3078827,150.66675
3078828,340.3316
3078829,219.26239
3078830,504.8871
3078831,2079.1243
3078832,1259.0199
3078833,205.46808
3078834,630.0529
3078835,2480.6995
3078836,200.84845
3078837,314.84494
3078838,1521.487
3078839,705.5574
3078840,327.09323
3078841,205.31049
3078842,241.65283
3078843,256.44278
3078844,277.32095
3078845,515.65454
3078846,162.31253
3078847,212.50366
3078848,267.00754
3078849,224.49734
3078850,453.16992
3078851,206.228
3078852,386.31985
3078853,538.4313
3078854,209.1796
3078855,2334.1804
3078856,295.43338
3078857,852.78265
3078858,1389.8397
3078859,185.51501
3078860,1876.6501
3078861,2616.4077
3078862,257.76114
3078863,340.87378
3078864,295.962
3078865,745.154
3078866,235.581
3078867,1541.3995
3078868,233.3241
3078869,260.08917
3078870,1136.705
3078871,260.18713
3078872,585.1237
3078873,1856.3475
3078874,305.2076
3078875,725.9179
3078876,236.10074
3078877,418.6761
3078878,303.76065
3078879,1076.8
3078880,531.1733
3078881,228.3216
3078882,390.46448
3078883,438.70004
3078884,1712.9758
3078885,234.81592
3078886,170.60034
3078887,439.49194
3078888,439.90994
3078889,234.10983
3078890,237.40735
3078891,231.82025
3078892,1962.849
3078893,275.17407
3078894,400.35178
3078895,43.315395
3078896,229.5108
3078897,471.35004
3078898,339.0826
3078899,387.65515
3078900,713.6128
3078901,242.08856
3078902,352.13638
3078903,191.41248
3078904,2560.7957
3078905,842.2536
3078906,281.59076
3078907,794.5833
3078908,220.6081
3078909,215.45728
3078910,573.0381
3078911,685.94727
3078912,204.66733
3078913,227.75674
3078914,237.90482
3078915,386.9776
3078916,1341.9592
3078917,1040.0272
3078918,757.8061
3078919,149.1672
3078920,215.0597
3078921,583.98285
3078922,1986.6674
3078923,68.35446
3078924,768.7352
3078925,373.0901
3078926,208.02396
3078927,1302.5175
3078928,357.85376
3078929,740.27124
3078930,336.9169
3078931,427.5783
3078932,2393.2505
3078933,528.4472
3078934,215.6268
3078935,345.0755
3078936,350.0834
3078937,482.17575
3078938,235.96155
3078939,2240.0256
3078940,569.7464
3078941,672.3973
3078942,2265.547
3078943,250.55875
3078944,2189.2341
3078945,157.18066
3078946,232.95883
3078947,738.10114
3078948,2090.6626
3078949,184.33035
3078950,210.09277
3078951,242.42505
3078952,2290.1436
3078953,587.71277
3078954,237.25247
3078955,234.9136
3078956,472.09348
3078957,238.23642
3078958,329.0672
3078959,414.08914
3078960,584.8393
3078961,332.58755
3078962,2326.9016
3078963,153.99188
3078964,1658.2891
3078965,235.36014
3078966,355.5848
3078967,283.4511
3078968,345.9273
3078969,412.56058
3078970,576.9889
3078971,756.4655
3078972,343.15332
3078973,117.835846
3078974,101.64566
3078975,230.05615
3078976,234.76242
3078977,141.96243
3078978,327.05002
3078979,237.67914
3078980,391.16998
3078981,208.26138
3078982,47.44546
3078983,2597.1921
3078984,1614.5968
3078985,219.02188
3078986,235.741
3078987,421.0917
3078988,251.93701
3078989,244.95364
3078990,2455.8647
3078991,227.52756
3078992,224.85608
3078993,732.32965
3078994,239.96698
3078995,447.42233
3078996,569.9518
3078997,1296.3334
3078998,240.33179
3078999,654.1132
3079000,393.50836
3079001,1272.4719
3079002,2342.6785
3079003,746.1038
3079004,367.13214
3079005,221.39536
3079006,213.34601
3079007,1425.0281
3079008,866.1152
3079009,2353.0117
3079010,233.9223
3079011,1596.3396
3079012,134.54184
3079013,241.62125
3079014,602.93445
3079015,93.25351
3079016,138.80188
3079017,896.5851
3079018,206.85226
3079019,939.28156
3079020,1212.5012
3079021,203.02283
3079022,520.1115
3079023,207.92609
3079024,67.84238
3079025,243.23093
3079026,584.14453
3079027,2576.7122
3079028,826.02295
3079029,277.8359
3079030,363.98584
3079031,662.8533
3079032,162.80542
3079033,222.12094
3079034,2588.8584
3079035,279.46902
3079036,391.28665
3079037,267.68042
3079038,535.40326
3079039,52.304104
3079040,71.25656
3079041,274.83282
3079042,567.92896
3079043,262.16574
3079044,122.84531
3079045,247.58716
3079046,2327.1152
3079047,234.9216
3079048,2407.1228
3079049,1149.2668
3079050,472.16846
3079051,1078.7333
3079052,146.87723
3079053,589.6266
3079054,2576.3613
3079055,835.85126
3079056,2273.2546
3079057,206.11243
3079058,384.60553
3079059,311.1719
3079060,330.81778
3079061,381.3884
3079062,386.56778
3079063,237.34418
3079064,578.5984
3079065,2097.6338
3079066,474.53125
3079067,317.5749
3079068,230.13565
3079069,212.15222
3079070,334.87775
3079071,2137.6775
3079072,124.10886
3079073,873.63336
3079074,1653.0514
3079075,566.3061
3079076,2581.8025
3079077,380.67242
3079078,201.31784
3079079,2166.5269
3079080,293.16058
3079081,259.49625
3079082,207.29214
3079083,360.19565
3079084,233.96399
3079085,462.37836
3079086,217.55518
3079087,239.50528
3079088,319.4121
3079089,721.871
3079090,93.40073
3079091,67.05356
3079092,70.2897
3079093,721.5126
3079094,326.68057
3079095,255.02423
3079096,494.89087
3079097,238.88083
3079098,284.4656
3079099,164.61053
3079100,2082.6028
3079101,244.18912
3079102,239.56012
3079103,306.85773
3079104,245.88321
3079105,712.7574
3079106,904.96765
3079107,1009.6268
3079108,2020.028
3079109,353.64804
3079110,333.97577
3079111,309.65875
3079112,593.2101
3079113,511.7039
3079114,580.2767
3079115,389.4338
3079116,238.10992
3079117,2102.6907
3079118,245.39178
3079119,715.1072
3079120,1983.2164
3079121,515.14496
3079122,263.1832
3079123,394.8861
3079124,513.327
3079125,607.36694
3079126,315.52545
3079127,396.73343
3079128,430.98563
3079129,261.0554
3079130,394.72852
3079131,814.72876
3079132,224.69296
3079133,521.32043
3079134,767.09644
3079135,210.11667
3079136,199.46933
3079137,140.98752
3079138,2224.948
3079139,1577.0088
3079140,56.070583
3079141,552.53955
3079142,2249.8025
3079143,443.38303
3079144,237.45758
3079145,724.04736
3079146,239.85303
3079147,292.00717
3079148,787.2724
3079149,1615.2281
3079150,1667.724
3079151,894.231
3079152,158.17493
3079153,234.76495
3079154,461.19873
3079155,240.22766
3079156,220.7749
3079157,1364.1965
3079158,173.78247
3079159,2079.5015
3079160,114.07321
3079161,460.72665
3079162,242.51813
3079163,106.48709
3079164,246.14575
3079165,133.61163
3079166,33.654873
3079167,776.0973
3079168,234.35883
3079169,585.04736
3079170,188.28317
3079171,764.3888
3079172,333.06625
3079173,540.9494
3079174,570.7711
3079175,2303.6682
3079176,527.46893
3079177,1904.718
3079178,204.52518
3079179,702.5586
3079180,335.93695
3079181,500.08005
3079182,1614.1959
3079183,1874.0872
3079184,2128.7104
3079185,285.26434
3079186,281.62677
3079187,357.0547
3079188,420.0127
3079189,403.5132
3079190,294.1839
3079191,161.59198
3079192,245.21481
3079193,406.09882
3079194,205.87463
3079195,243.8772
3079196,257.57474
3079197,229.4455
3079198,572.77563
3079199,583.2302
3079200,302.40063
3079201,76.23892
3079202,354.08298
3079203,228.95242
3079204,369.4455
3079205,234.93152
3079206,237.67322
3079207,235.0582
3079208,241.00546
3079209,223.28519
3079210,231.9054
3079211,2616.1487
3079212,2586.8655
3079213,243.04285
3079214,23.561003
3079215,373.57626
3079216,241.07327
3079217,263.66196
3079218,2390.4397
3079219,388.1532
3079220,358.91632
3079221,287.50323
3079222,425.71686
3079223,1671.5883
3079224,567.4611
3079225,274.79092
3079226,242.89493
3079227,106.32687
3079228,1622.957
3079229,2135.8347
3079230,2590.5972
3079231,2024.209
3079232,236.4107
3079233,892.88257
3079234,2561.4172
3079235,2417.5942
3079236,409.71613
3079237,241.00394
3079238,316.2787
3079239,216.13455
3079240,376.43182
3079241,217.2713
3079242,399.85095
3079243,2109.4863
3079244,745.10736
3079245,311.42697
3079246,306.21133
3079247,2363.8713
3079248,384.58722
3079249,1589.2722
3079250,296.34656
3079251,270.67465
3079252,1791.1957
3079253,357.82834
3079254,613.52936
3079255,1820.5242
3079256,347.90637
3079257,221.85434
3079258,1183.6449
3079259,19.786283
3079260,585.7663
3079261,47.75204
3079262,457.98502
3079263,571.8104
3079264,423.88293
3079265,312.74487
3079266,438.8791
3079267,587.6871
3079268,167.52533
3079269,204.91147
3079270,388.12433
3079271,256.79086
3079272,219.20212
3079273,602.6275
3079274,211.37067
3079275,935.56244
3079276,326.709
3079277,462.37466
3079278,526.60046
3079279,1152.9335
3079280,250.74509
3079281,578.6247
3079282,705.8188
3079283,529.9757
3079284,198.82315
3079285,234.9173
3079286,238.44968
3079287,222.15979
3079288,434.17554
3079289,2675.7878
3079290,201.6723
3079291,1508.8197
3079292,156.32977
3079293,245.48758
3079294,380.6241
3079295,158.57993
3079296,208.9318
3079297,505.87314
3079298,2593.2898
3079299,325.89484
3079300,232.75925
3079301,271.37112
3079302,184.75711
3079303,1071.0986
3079304,138.54639
3079305,237.82101
3079306,502.60214
3079307,539.0524
3079308,318.4792
3079309,715.52783
3079310,242.07922
3079311,272.98605
3079312,845.6441
3079313,239.3938
3079314,964.91534
3079315,791.8784
3079316,252.66922
3079317,556.53955
3079318,376.3503
3079319,309.91776
3079320,437.64322
3079321,761.20416
3079322,338.2985
3079323,240.68481
3079324,569.2294
3079325,235.26083
3079326,288.4284
3079327,672.4715
3079328,224.27786
3079329,233.20209
3079330,239.07483
3079331,684.2482
3079332,514.0917
3079333,2369.6272
3079334,506.1539
3079335,201.52853
3079336,317.28214
3079337,79.6445
3079338,237.51706
3079339,524.42426
3079340,469.79935
3079341,2371.797
3079342,223.61002
3079343,246.35742
3079344,1614.1918
3079345,212.134
3079346,272.33588
3079347,202.6102
3079348,220.56229
3079349,287.72403
3079350,285.7669
3079351,579.5578
3079352,675.24896
3079353,2091.7515
3079354,258.94388
3079355,748.66296
3079356,101.905426
3079357,584.3658
3079358,534.1577
3079359,266.21854
3079360,544.3806
3079361,379.4173
3079362,134.97565
3079363,191.60886
3079364,586.51416
3079365,355.87094
3079366,586.7009
3079367,131.35547
3079368,553.3165
3079369,301.10068
3079370,2616.964
3079371,398.2074
3079372,236.50266
3079373,494.2198
3079374,583.23914
3079375,613.34784
3079376,328.82495
3079377,231.13104
3079378,234.66174
3079379,310.34445
3079380,218.61102
3079381,390.17276
3079382,572.57904
3079383,308.45352
3079384,222.1131
3079385,234.57544
3079386,240.46915
3079387,142.75223
3079388,151.92755
3079389,2186.3662
3079390,204.98688
3079391,235.35342
3079392,2193.0925
3079393,179.28827
3079394,205.59476
3079395,118.216156
3079396,241.2926
3079397,73.538055
3079398,222.54193
3079399,345.48584
3079400,205.11978
3079401,596.2173
3079402,260.54105
3079403,240.4386
3079404,254.09329
3079405,235.68784
3079406,189.72946
3079407,225.81284
3079408,237.52289
3079409,287.73233
3079410,470.66934
3079411,233.4343
3079412,231.42563
3079413,205.76044
3079414,330.42603
3079415,91.39694
3079416,242.22113
3079417,227.72757
3079418,724.1077
3079419,241.49786
3079420,201.81177
3079421,275.90192
3079422,50.98892
3079423,1918.5988
3079424,1525.4222
3079425,261.7488
3079426,24.356413
3079427,717.61926
3079428,517.82916
3079429,283.9325
3079430,506.43082
3079431,1802.8673
3079432,331.20792
3079433,215.96744
3079434,853.0944
3079435,672.9834
3079436,282.62805
3079437,586.85864
3079438,1542.6754
3079439,340.31473
3079440,369.16888
3079441,2306.8787
3079442,235.43314
3079443,238.18762
3079444,612.1845
3079445,285.958
3079446,426.7351
3079447,613.55023
3079448,712.99146
3079449,2606.2607
3079450,2473.8552
3079451,2081.9526
3079452,716.08246
3079453,593.6298
3079454,34.500515
3079455,305.16833
3079456,186.75348
3079457,2141.4333
3079458,237.91272
3079459,337.90387
3079460,851.83154
3079461,285.02695
3079462,2572.9915
3079463,627.99866
3079464,2407.0642
3079465,237.17923
3079466,716.458
3079467,739.5746
3079468,412.05106
3079469,238.19748
3079470,1209.6578
3079471,400.64932
3079472,305.1198
3079473,311.78275
3079474,479.49594
3079475,55.326992
3079476,428.352
3079477,71.03964
3079478,208.17358
3079479,2585.2686
3079480,2282.508
3079481,443.07632
3079482,240.14194
3079483,222.22488
3079484,245.81165
3079485,608.6359
3079486,336.06125
3079487,296.466
3079488,2077.0415
3079489,581.60187
3079490,2014.99
3079491,234.9508
3079492,63.761745
3079493,255.17719
3079494,1592.0542
3079495,220.81873
3079496,228.86832
3079497,1438.8152
3079498,277.58267
3079499,253.7528
3079500,516.6305
3079501,347.47375
3079502,326.49255
3079503,384.58157
3079504,275.14276
3079505,2150.065
3079506,203.36514
3079507,297.4154
3079508,302.2142
3079509,225.68417
3079510,852.0026
3079511,611.29584
3079512,2327.913
3079513,827.489
3079514,249.2987
3079515,389.94647
3079516,176.14627
3079517,303.49847
3079518,1575.193
3079519,236.05118
3079520,279.52094
3079521,848.54974
3079522,208.39746
3079523,1109.6614
3079524,634.2913
3079525,347.30408
3079526,236.24869
3079527,282.959
3079528,176.66547
3079529,326.0384
3079530,238.90674
3079531,328.68866
3079532,140.51965
3079533,384.93304
3079534,188.14572
3079535,233.2818
3079536,249.3458
3079537,875.2847
3079538,515.1038
3079539,240.01993
3079540,264.60495
3079541,2590.9907
3079542,495.02176
3079543,359.9811
3079544,235.09818
3079545,760.5133
3079546,288.4282
3079547,419.30594
3079548,531.2189
3079549,2243.8682
3079550,573.5612
3079551,49.449917
3079552,471.11307
3079553,267.6466
3079554,252.82077
3079555,362.63132
3079556,310.351
3079557,241.68604
3079558,278.3433
3079559,288.89197
3079560,204.45624
3079561,374.61758
3079562,235.76819
3079563,226.91122
3079564,573.264
3079565,212.89014
3079566,140.34973
3079567,234.13205
3079568,602.89777
3079569,147.72433
3079570,11.0050335
3079571,312.77588
3079572,234.31885
3079573,610.8826
3079574,333.16382
3079575,296.0423
3079576,764.67957
3079577,613.7188
3079578,2347.7593
3079579,31.524382
3079580,207.37665
3079581,276.80374
3079582,124.752594
3079583,382.193
3079584,39.399807
3079585,530.48315
3079586,576.776
3079587,240.81418
3079588,1572.281
3079589,215.2196
3079590,285.73294
3079591,368.2678
3079592,569.22076
3079593,278.55304
3079594,200.5102
3079595,367.9615
3079596,2263.9292
3079597,2417.1277
3079598,218.54001
3079599,221.32962
3079600,272.10297
3079601,253.90915
3079602,113.02115
3079603,385.5012
3079604,125.57779
3079605,255.94116
3079606,404.1642
3079607,368.43057
3079608,513.28546
3079609,460.6909
3079610,411.32474
3079611,1346.8434
3079612,450.50198
3079613,2096.6042
3079614,317.06393
3079615,116.18356
3079616,591.57916
3079617,609.6918
3079618,383.07794
3079619,1314.4258
3079620,2583.805
3079621,502.69528
3079622,405.60953
3079623,309.4274
3079624,225.08582
3079625,718.4289
3079626,234.03009
3079627,120.56644
3079628,265.4206
3079629,237.92792
3079630,538.5591
3079631,235.36429
3079632,234.07697
3079633,569.66187
3079634,207.84525
3079635,298.1363
3079636,237.81076
3079637,440.02084
3079638,249.28687
3079639,263.4727
3079640,2145.875
3079641,1954.1608
3079642,231.40771
3079643,270.01984
3079644,595.5633
3079645,248.37152
3079646,1258.5887
3079647,428.3032
3079648,236.09229
3079649,1944.6733
3079650,208.30304
3079651,306.75064
3079652,42.17648
3079653,304.48395
3079654,2308.8289
3079655,1231.2891
3079656,125.32791
3079657,238.05698
3079658,216.21756
3079659,236.28348
3079660,126.73767
3079661,567.0628
3079662,556.5814
3079663,1828.8447
3079664,266.81323
3079665,215.42224
3079666,582.6952
3079667,43.106533
3079668,2591.5186
3079669,2396.6318
3079670,296.1314
3079671,2541.343
3079672,351.42575
3079673,201.45538
3079674,1714.7197
3079675,572.41113
3079676,577.347
3079677,2158.4548
3079678,2192.0872
3079679,210.67801
3079680,819.94
3079681,56.225796
3079682,37.45724
3079683,312.31674
3079684,239.69608
3079685,25.502775
3079686,236.54694
3079687,247.43051
3079688,166.3406
3079689,331.21533
3079690,237.90952
3079691,2358.7244
3079692,2571.3643
3079693,213.5953
3079694,959.379
3079695,1547.831
3079696,251.13
3079697,580.5822
3079698,427.55328
3079699,326.00372
3079700,513.47546
3079701,2602.1252
3079702,215.19067
3079703,497.18472
3079704,502.628
3079705,346.41678
3079706,283.43735
3079707,91.974335
3079708,571.51404
3079709,58.593594
3079710,565.61896
3079711,2287.62
3079712,813.0729
3079713,593.2949
3079714,562.2173
3079715,222.13724
3079716,157.06647
3079717,318.7409
3079718,210.26398
3079719,2288.4575
3079720,2411.0327
3079721,447.8763
3079722,645.2833
3079723,1460.7546
3079724,1245.636
3079725,544.994
3079726,410.01492
3079727,163.75354
3079728,2585.3174
3079729,487.78186
3079730,243.5487
3079731,503.26804
3079732,2011.2207
3079733,2047.4023
3079734,386.96103
3079735,157.6323
3079736,407.9059
3079737,257.55795
3079738,238.50677
3079739,364.4054
3079740,212.65256
3079741,430.29587
3079742,2159.5469
3079743,299.87277
3079744,403.87064
3079745,732.3878
3079746,1180.5323
3079747,248.6131
3079748,221.03943
3079749,300.5659
3079750,21.66458
3079751,244.06302
3079752,452.19287
3079753,1823.8002
